date,sales_value
2020-02-28 16:00:00,2036.9399999999982
2020-02-28 17:00:00,1866.2199999999996
2020-02-28 18:00:00,2110.699999999999
2020-02-28 19:00:00,1967.789999999999
2020-02-28 20:00:00,1419.230000000001
2020-02-28 21:00:00,2175.449999999999
2020-02-28 22:00:00,1114.3499999999974
2020-02-28 23:00:00,535.3800000000003
2020-02-29 00:00:00,161.37
2020-02-29 01:00:00,643.3600000000002
2020-02-29 02:00:00,431.40000000000003
2020-02-29 03:00:00,315.63
2020-02-29 04:00:00,199.81000000000003
2020-02-29 05:00:00,383.7000000000001
2020-02-29 06:00:00,914.1999999999995
2020-02-29 07:00:00,2114.119999999999
2020-02-29 08:00:00,2723.4399999999996
2020-02-29 09:00:00,1853.9099999999994
2020-02-29 10:00:00,1095.33
2020-02-29 11:00:00,2581.059999999999
2020-02-29 12:00:00,3042.8799999999956
2020-02-29 13:00:00,1936.8799999999985
2020-02-29 14:00:00,1147.7699999999993
2020-02-29 15:00:00,2208.180000000003
2020-02-29 16:00:00,2325.6799999999994
2020-02-29 17:00:00,3139.179999999999
2020-02-29 18:00:00,1850.9699999999991
2020-02-29 19:00:00,2632.9399999999973
2020-02-29 20:00:00,1171.21
2020-02-29 21:00:00,1929.6899999999998
2020-02-29 22:00:00,944.0499999999996
2020-02-29 23:00:00,585.9999999999999
2020-03-01 00:00:00,270.72
